Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_wet,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
1,2007-06-23,67.0,62.0,65.0,58,61.0,0.0,0.0,417.0,1931.0,RA BR,0.0,0.0,0.05,29.23,29.96,7.6,12,9.0,23,6,2007,25,9655.0,3965.0,3.35,3596.0,59.513684913217624,0,1,0,1,24186.0
2,2007-06-23,68.0,61.0,65.0,60,62.0,0.0,0.0,417.0,1931.0,RA BR,0.0,0.0,0.34,29.28,29.95,7.3,11,8.1,23,6,2007,25,13517.0,4030.0,23.12,3660.0,60.61302170283807,0,1,0,1,25020.0
1,2007-06-24,77.0,63.0,70.0,62,65.0,0.0,5.0,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.26,29.97,7.0,9,8.0,24,6,2007,3,27034.0,4550.0,0.0,3906.0,63.460126793460134,0,1,0,1,25854.0
2,2007-06-24,75.0,65.0,70.0,62,65.0,0.0,5.0,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.33,29.96,5.6,10,6.0,24,6,2007,3,19310.0,4550.0,0.0,4030.0,63.63317757009346,0,1,0,1,25854.0
1,2007-06-25,89.0,65.0,77.0,66,70.0,0.0,12.0,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.38,30.07,3.9,14,6.8,25,6,2007,3,46344.0,5390.0,0.0,4290.0,68.39374792151645,1,1,0,1,27522.0
2,2007-06-25,86.0,67.0,77.0,67,70.0,0.0,12.0,417.0,1931.0,BR HZ,0.0,0.0,0.0,29.44,30.06,4.0,12,5.9,25,6,2007,3,36689.0,5390.0,0.0,4489.0,68.55622089155024,0,1,0,1,27939.0
1,2007-06-26,92.0,70.0,81.0,69,72.0,0.0,16.0,418.0,1931.0,TSRA BR HZ VCTS,0.0,0.0,0.16,29.39,30.11,6.1,22,7.1,26,6,2007,76,42482.0,5832.0,14.72,4830.0,70.2783128528728,1,1,0,1,28842.0
2,2007-06-26,91.0,73.0,82.0,69,72.0,0.0,17.0,418.0,1931.0,BR HZ,0.0,0.0,0.01,29.45,30.09,7.3,21,8.1,26,6,2007,3,34758.0,5904.0,0.91,5037.0,70.46859421734796,0,1,0,1,28842.0
1,2007-06-27,91.0,71.0,81.0,70,72.0,0.0,16.0,418.0,1931.0,TSRA,0.0,0.0,0.15,29.29,30.02,7.5,24,8.8,27,6,2007,72,38620.0,5832.0,13.65,4970.0,70.2491672218521,0,1,0,1,29260.0
2,2007-06-27,89.0,71.0,80.0,69,72.0,0.0,15.0,418.0,1931.0,TSRA RA BR,0.0,0.0,0.35,29.36,30.0,7.9,24,8.5,27,6,2007,84,34758.0,5760.0,31.15,4899.0,70.464,0,1,0,1,28842.0
1,2007-06-28,74.0,58.0,66.0,55,60.0,0.0,1.0,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.09,11.9,3,12.5,28,6,2007,0,30896.0,3960.0,0.0,3190.0,58.644067796610166,0,1,0,1,23045.0
2,2007-06-28,73.0,61.0,67.0,56,61.0,0.0,2.0,419.0,1931.0, ,0.0,0.0,0.0,29.43,30.07,12.2,2,13.3,28,6,2007,0,23172.0,4087.0,0.0,3416.0,59.70169604256734,0,1,0,1,23464.0
1,2007-06-29,70.0,56.0,63.0,55,59.0,2.0,0.0,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.13,7.6,2,8.3,29,6,2007,0,27034.0,3717.0,0.0,3080.0,57.59010952538998,0,1,0,1,23045.0
2,2007-06-29,71.0,56.0,64.0,56,60.0,1.0,0.0,419.0,1931.0, ,0.0,0.0,0.0,29.47,30.11,7.4,2,8.2,29,6,2007,0,28965.0,3840.0,0.0,3136.0,58.724676187313186,0,1,0,1,23464.0
1,2007-06-30,79.0,54.0,67.0,46,56.0,0.0,2.0,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.13,4.9,3,5.8,30,6,2007,0,48275.0,3752.0,0.0,2484.0,54.66179887155659,1,1,1,1,19274.0
2,2007-06-30,77.0,58.0,68.0,49,58.0,0.0,3.0,419.0,1931.0, ,0.0,0.0,0.0,29.46,30.11,5.1,4,6.2,30,6,2007,0,36689.0,3944.0,0.0,2842.0,56.74792427764862,0,1,1,1,20531.0
1,2007-07-01,75.0,54.0,65.0,52,58.0,0.0,0.0,420.0,1931.0, ,0.0,0.0,0.0,29.51,30.23,8.6,4,8.6,1,7,2007,0,40551.0,3770.0,0.0,2808.0,56.61859080383725,0,1,1,1,21840.0
2,2007-07-01,76.0,61.0,69.0,51,59.0,0.0,4.0,420.0,1931.0, ,0.0,0.0,0.0,29.56,30.21,9.5,4,9.7,1,7,2007,0,28965.0,4071.0,0.0,3111.0,57.73055279708705,0,1,1,1,21420.0
1,2007-07-02,79.0,53.0,66.0,50,58.0,0.0,1.0,420.0,1931.0, ,0.0,0.0,0.0,29.49,30.22,5.9,14,8.1,2,7,2007,0,50206.0,3828.0,0.0,2650.0,56.59894109861019,1,1,1,1,21000.0
2,2007-07-02,77.0,58.0,68.0,50,59.0,0.0,3.0,420.0,1931.0, ,0.0,0.0,0.0,29.55,30.21,7.4,12,8.5,2,7,2007,0,36689.0,4012.0,0.0,2900.0,57.71102284011916,0,1,1,1,21000.0
1,2007-07-03,83.0,60.0,72.0,57,63.0,0.0,7.0,421.0,1931.0,TSRA RA BR,0.0,0.0,0.4,29.31,30.06,6.7,21,7.3,3,7,2007,84,44413.0,4536.0,33.2,3420.0,61.42814371257485,1,1,1,1,23997.0
2,2007-07-03,83.0,63.0,73.0,56,63.0,0.0,8.0,421.0,1931.0,TSRA RA,0.0,0.0,0.09,29.38,30.05,6.4,21,7.4,3,7,2007,83,38620.0,4599.0,7.47,3528.0,61.59534109816972,0,1,1,1,23576.0
1,2007-07-04,86.0,67.0,77.0,65,69.0,0.0,12.0,422.0,1930.0,TSRA BR HZ FU,0.0,0.0,0.16,29.18,29.9,4.6,27,8.2,4,7,2007,75,36670.0,5313.0,13.76,4355.0,67.33846153846154,0,1,0,1,27430.0
2,2007-07-04,84.0,67.0,76.0,65,69.0,0.0,11.0,422.0,1930.0,TSRA RA HZ FU,0.0,0.0,0.66,29.23,29.88,3.1,25,8.8,4,7,2007,95,32810.0,5244.0,55.440000000000005,4355.0,67.49899598393574,0,1,0,1,27430.0
1,2007-07-05,89.0,71.0,80.0,60,67.0,0.0,15.0,422.0,1930.0,BR HZ FU,0.0,0.0,0.0,29.24,29.94,6.4,31,8.1,5,7,2007,4,34740.0,5360.0,0.0,4260.0,65.43353373413493,0,1,1,1,25320.0
2,2007-07-05,88.0,70.0,79.0,60,67.0,0.0,14.0,422.0,1930.0,BR,0.0,0.0,0.0,29.29,29.92,4.3,33,6.9,5,7,2007,2,34740.0,5293.0,0.0,4200.0,65.58923796791443,0,1,1,1,25320.0
1,2007-07-06,86.0,66.0,76.0,57,64.0,0.0,11.0,423.0,1930.0, ,0.0,0.0,0.0,29.32,30.03,3.2,5,5.5,6,7,2007,0,38600.0,4864.0,0.0,3762.0,62.48684648684649,0,1,1,1,24111.0
2,2007-07-06,84.0,68.0,76.0,57,65.0,0.0,11.0,423.0,1930.0, ,0.0,0.0,0.0,29.38,30.01,3.3,7,5.5,6,7,2007,0,30880.0,4940.0,0.0,3876.0,63.63545484838387,0,1,1,1,24111.0
1,2007-07-07,90.0,64.0,77.0,63,69.0,0.0,12.0,423.0,1930.0, ,0.0,0.0,0.0,29.18,29.91,8.4,22,8.6,7,7,2007,0,50180.0,5313.0,0.0,4032.0,67.3159478435306,1,1,1,1,26649.0
2,2007-07-07,88.0,68.0,78.0,62,68.0,0.0,13.0,423.0,1930.0, ,0.0,0.0,0.0,29.24,29.9,7.4,23,8.1,7,7,2007,0,38600.0,5304.0,0.0,4216.0,66.4989966555184,0,1,1,1,26226.0
1,2007-07-08,94.0,75.0,85.0,67,72.0,0.0,20.0,424.0,1929.0, ,0.0,0.0,0.0,29.05,29.77,12.9,24,13.1,8,7,2007,0,36651.0,6120.0,0.0,5025.0,70.25864964729594,0,1,0,1,28408.0
2,2007-07-08,93.0,75.0,84.0,67,72.0,0.0,19.0,424.0,1929.0, ,0.0,0.0,0.0,29.12,29.76,12.6,23,12.7,8,7,2007,0,34722.0,6048.0,0.0,5025.0,70.45161290322581,0,1,0,1,28408.0
1,2007-07-09,94.0,70.0,82.0,66,70.0,0.0,17.0,425.0,1929.0,TSRA RA VCTS,0.0,0.0,0.3,29.11,29.8,4.9,24,8.8,9,7,2007,96,46296.0,5740.0,28.2,4620.0,68.37919463087248,1,1,0,1,28050.0
2,2007-07-09,93.0,72.0,83.0,67,71.0,0.0,18.0,425.0,1929.0,RA,0.0,0.0,0.24,29.16,29.79,4.8,23,8.8,9,7,2007,23,40509.0,5893.0,22.32,4824.0,69.49848942598187,0,1,0,1,28475.0
1,2007-07-10,89.0,69.0,79.0,67,70.0,0.0,14.0,425.0,1929.0,HZ VCTS,0.0,0.0,0.43,29.06,29.77,8.6,23,10.5,10,7,2007,21,38580.0,5530.0,38.269999999999996,4623.0,68.33053409472623,0,1,0,1,28475.0
2,2007-07-10,89.0,70.0,80.0,67,71.0,0.0,15.0,425.0,1929.0,TSRA HZ,0.0,0.0,0.08,29.13,29.76,8.2,23,10.2,10,7,2007,82,36651.0,5680.0,7.12,4690.0,69.4969758064516,0,1,0,1,28475.0
1,2007-07-11,77.0,62.0,70.0,51,59.0,0.0,5.0,426.0,1928.0, ,0.0,0.0,0.0,29.23,29.93,8.8,30,10.9,11,7,2007,0,28920.0,4130.0,0.0,3162.0,57.62011359839626,0,1,1,1,21726.0
2,2007-07-11,77.0,63.0,70.0,51,59.0,0.0,5.0,426.0,1928.0, ,0.0,0.0,0.0,29.28,29.92,9.1,30,11.2,11,7,2007,0,26992.0,4130.0,0.0,3213.0,57.73796791443851,0,1,1,1,21726.0
1,2007-07-12,80.0,61.0,71.0,51,59.0,0.0,6.0,427.0,1928.0, ,0.0,0.0,0.0,29.22,29.93,9.4,29,11.1,12,7,2007,0,36632.0,4189.0,0.0,3111.0,57.6004009355162,0,1,1,1,21777.0
2,2007-07-12,80.0,60.0,70.0,51,60.0,0.0,5.0,427.0,1928.0,VCTS,0.0,0.0,0.0,29.28,29.92,10.0,28,11.4,12,7,2007,97,38560.0,4200.0,0.0,3060.0,58.716577540106954,0,1,1,1,21777.0
1,2007-07-13,78.0,58.0,68.0,52,58.0,0.0,3.0,428.0,1927.0, ,0.0,0.0,0.0,29.26,29.98,1.4,1,5.3,13,7,2007,0,38540.0,3944.0,0.0,3016.0,56.607071380920615,0,1,1,1,22256.0
2,2007-07-13,74.0,59.0,67.0,53,59.0,0.0,2.0,428.0,1927.0, ,0.0,0.0,0.0,29.33,29.98,2.0,7,5.8,13,7,2007,0,28905.0,3953.0,0.0,3127.0,57.72081387591727,0,1,1,1,22684.0
1,2007-07-14,84.0,61.0,73.0,55,62.0,0.0,8.0,428.0,1927.0, ,0.0,0.0,0.0,29.08,29.79,8.3,26,13.2,14,7,2007,0,44321.0,4526.0,0.0,3355.0,60.522322927156765,1,1,1,1,23540.0
2,2007-07-14,85.0,62.0,74.0,55,62.0,0.0,9.0,428.0,1927.0, ,0.0,0.0,0.0,29.14,29.79,8.4,25,13.9,14,7,2007,0,44321.0,4588.0,0.0,3410.0,60.64719704598859,1,1,1,1,23540.0
1,2007-07-15,82.0,60.0,71.0,53,61.0,0.0,6.0,429.0,1926.0, ,0.0,0.0,0.0,29.19,29.89,2.1,29,4.9,15,7,2007,0,42372.0,4331.0,0.0,3180.0,59.57142857142857,1,1,1,1,22737.0
2,2007-07-15,80.0,64.0,72.0,52,61.0,0.0,7.0,429.0,1926.0, ,0.0,0.0,0.0,29.25,29.88,1.2,9,6.5,15,7,2007,0,30816.0,4392.0,0.0,3328.0,59.71385542168675,0,1,1,1,22308.0
1,2007-07-16,82.0,65.0,74.0,60,65.0,0.0,9.0,430.0,1925.0,RA BR,0.0,0.0,0.39,29.25,29.96,4.4,24,5.2,16,7,2007,25,32725.0,4810.0,31.98,3900.0,63.45961281708945,0,1,0,1,25800.0
2,2007-07-16,82.0,66.0,74.0,60,65.0,0.0,9.0,430.0,1925.0,TSRA RA,0.0,0.0,0.07,29.31,29.94,5.6,23,6.6,16,7,2007,83,30800.0,4810.0,5.74,3960.0,63.63226452905811,0,1,0,1,25800.0
1,2007-07-17,83.0,68.0,76.0,66,69.0,0.0,11.0,431.0,1925.0,RA BR VCTS,0.0,0.0,0.11,29.18,29.9,5.2,23,6.5,17,7,2007,33,28875.0,5244.0,9.13,4488.0,67.33846153846154,0,1,0,1,28446.0
2,2007-07-17,83.0,69.0,76.0,65,69.0,0.0,11.0,431.0,1925.0,RA BR,0.0,0.0,0.11,29.24,29.89,6.3,23,7.4,17,7,2007,25,26950.0,5244.0,9.13,4485.0,67.49949815991971,0,1,0,1,28015.0
1,2007-07-18,85.0,69.0,77.0,68,71.0,0.0,12.0,432.0,1924.0,TSRA RA BR VCTS,0.0,0.0,1.55,29.11,29.84,9.1,24,10.1,18,7,2007,87,30784.0,5467.0,131.75,4692.0,69.26306970509383,0,1,0,1,29376.0
2,2007-07-18,85.0,69.0,77.0,69,71.0,0.0,12.0,432.0,1924.0,TS TSRA RA BR HZ VCTS,0.0,0.0,0.92,29.18,29.83,10.3,24,10.6,18,7,2007,65,30784.0,5467.0,78.2,4761.0,69.45289976533691,0,1,0,1,29808.0
1,2007-07-19,83.0,63.0,73.0,63,66.0,0.0,8.0,433.0,1923.0,DZ BR,0.0,0.0,0.16,29.21,29.9,7.0,1,11.9,19,7,2007,8,38460.0,4818.0,13.280000000000001,3969.0,64.47692307692309,0,1,0,1,27279.0
2,2007-07-19,82.0,63.0,73.0,62,66.0,0.0,8.0,433.0,1923.0,BR HZ,0.0,0.0,0.01,29.26,29.88,7.7,36,14.4,19,7,2007,3,36537.0,4818.0,0.8200000000000001,3906.0,64.63052208835342,0,1,0,1,26846.0
1,2007-07-20,75.0,58.0,67.0,53,59.0,0.0,2.0,433.0,1923.0, ,0.0,0.0,0.0,29.44,30.14,8.6,3,9.1,20,7,2007,0,32691.0,3953.0,0.0,3074.0,57.62972793629728,0,1,1,1,22949.0
2,2007-07-20,74.0,62.0,68.0,52,59.0,0.0,3.0,433.0,1923.0, ,0.0,0.0,0.0,29.49,30.12,11.3,4,11.5,20,7,2007,0,23076.0,4012.0,0.0,3224.0,57.765936254980076,0,1,1,1,22516.0
1,2007-07-21,74.0,58.0,66.0,52,58.0,0.0,1.0,434.0,1922.0, ,0.0,0.0,0.0,29.51,30.22,6.5,3,7.4,21,7,2007,0,30752.0,3828.0,0.0,3016.0,56.63732627399074,0,1,1,1,22568.0
2,2007-07-21,75.0,58.0,67.0,52,59.0,0.0,2.0,434.0,1922.0, ,0.0,0.0,0.0,29.57,30.21,5.8,4,7.4,21,7,2007,0,32674.0,3953.0,0.0,3016.0,57.750082754054944,0,1,1,1,22568.0
1,2007-07-22,81.0,58.0,70.0,55,61.0,0.0,5.0,435.0,1921.0, ,0.0,0.0,0.0,29.49,30.21,1.7,16,3.3,22,7,2007,0,44183.0,4270.0,0.0,3190.0,59.54617676266137,1,1,1,1,23925.0
2,2007-07-22,81.0,61.0,71.0,54,61.0,0.0,6.0,435.0,1921.0, ,0.0,0.0,0.0,29.54,30.2,1.9,18,3.5,22,7,2007,0,38420.0,4331.0,0.0,3294.0,59.66688741721855,0,1,1,1,23490.0
1,2007-07-23,83.0,60.0,72.0,55,63.0,0.0,7.0,436.0,1920.0, ,0.0,0.0,0.0,29.37,30.1,3.2,9,4.0,23,7,2007,0,44160.0,4536.0,0.0,3300.0,61.472093023255816,1,1,1,1,23980.0
2,2007-07-23,82.0,63.0,73.0,55,63.0,0.0,8.0,436.0,1920.0, ,0.0,0.0,0.0,29.42,30.09,2.9,12,3.9,23,7,2007,0,36480.0,4599.0,0.0,3465.0,61.59720837487538,0,1,1,1,23980.0
1,2007-07-24,82.0,65.0,74.0,58,64.0,0.0,9.0,437.0,1919.0, ,0.0,0.0,0.0,29.32,30.04,3.1,20,5.2,24,7,2007,0,32623.0,4736.0,0.0,3770.0,62.466045272969374,0,1,1,1,25346.0
2,2007-07-24,82.0,65.0,74.0,57,64.0,0.0,9.0,437.0,1919.0, ,0.0,0.0,0.01,29.38,30.03,1.1,21,4.9,24,7,2007,0,32623.0,4736.0,0.8200000000000001,3705.0,62.61471861471861,0,1,1,1,24909.0
1,2007-07-25,85.0,71.0,78.0,61,67.0,0.0,13.0,438.0,1918.0, ,0.0,0.0,0.01,29.29,30.0,5.8,25,6.6,25,7,2007,0,26852.0,5226.0,0.85,4331.0,65.41433333333333,0,1,1,1,26718.0
2,2007-07-25,83.0,70.0,77.0,60,66.0,0.0,12.0,438.0,1918.0, ,0.0,0.0,0.0,29.35,29.99,6.4,23,7.0,25,7,2007,0,24934.0,5082.0,0.0,4200.0,64.59153051017006,0,1,1,1,26280.0
1,2007-07-26,83.0,66.0,75.0,65,68.0,0.0,10.0,439.0,1918.0,TS TSRA RA BR HZ,0.0,0.0,0.19,29.19,29.92,7.2,22,9.4,26,7,2007,64,32606.0,5100.0,15.77,4290.0,66.3409090909091,0,1,0,1,28535.0
2,2007-07-26,84.0,64.0,74.0,65,68.0,0.0,9.0,439.0,1918.0,TS TSRA BR HZ,0.0,0.0,0.89,29.25,29.91,7.2,22,9.9,26,7,2007,59,38360.0,5032.0,74.76,4160.0,66.49949849548646,0,1,0,1,28535.0
1,2007-07-27,83.0,70.0,77.0,68,70.0,0.0,12.0,440.0,1917.0,RA BR HZ,0.0,0.0,0.17,29.11,29.82,3.0,3,7.9,27,7,2007,27,24921.0,5390.0,14.110000000000001,4760.0,68.33333333333333,0,1,0,1,29920.0
2,2007-07-27,83.0,70.0,77.0,67,70.0,0.0,12.0,440.0,1917.0,RA BR HZ,0.0,0.0,0.04,29.16,29.8,1.2,36,8.1,27,7,2007,27,24921.0,5390.0,3.3200000000000003,4690.0,68.496644295302,0,1,0,1,29480.0
1,2007-07-28,80.0,66.0,73.0,65,68.0,0.0,8.0,441.0,1916.0,BR HZ,0.0,0.0,0.0,29.23,29.93,10.0,3,10.2,28,7,2007,3,26824.0,4964.0,0.0,4290.0,66.40962245238892,0,1,0,1,28665.0
2,2007-07-28,80.0,70.0,75.0,65,68.0,0.0,10.0,441.0,1916.0,BR HZ,0.0,0.0,0.0,29.28,29.91,10.6,3,10.7,28,7,2007,3,19160.0,5100.0,0.0,4550.0,66.56770310932798,0,1,0,1,28665.0
1,2007-07-29,85.0,63.0,74.0,57,64.0,0.0,9.0,442.0,1915.0, ,0.0,0.0,0.0,29.28,29.99,4.8,5,5.7,29,7,2007,0,42130.0,4736.0,0.0,3591.0,62.48482827609204,1,1,1,1,25194.0
2,2007-07-29,85.0,67.0,76.0,56,64.0,0.0,11.0,442.0,1915.0, ,0.0,0.0,0.0,29.34,29.97,6.3,5,6.9,29,7,2007,0,34470.0,4864.0,0.0,3752.0,62.65465465465466,0,1,1,1,24752.0
1,2007-07-30,89.0,62.0,76.0,55,64.0,0.0,11.0,443.0,1914.0, ,0.0,0.0,0.0,29.33,30.03,3.8,6,4.3,30,7,2007,0,51678.0,4864.0,0.0,3410.0,62.5081585081585,1,1,1,1,24365.0
2,2007-07-30,86.0,65.0,76.0,57,65.0,0.0,11.0,443.0,1914.0, ,0.0,0.0,0.0,29.39,30.01,3.1,6,4.6,30,7,2007,0,40194.0,4940.0,0.0,3705.0,63.65711429523492,0,1,1,1,25251.0
1,2007-07-31,91.0,68.0,80.0,61,68.0,0.0,15.0,444.0,1913.0, ,0.0,0.0,0.0,29.33,30.04,3.3,4,4.9,31,7,2007,0,43999.0,5440.0,0.0,4148.0,66.39280958721704,1,1,1,1,27084.0
2,2007-07-31,89.0,69.0,79.0,60,68.0,0.0,14.0,444.0,1913.0, ,0.0,0.0,0.0,29.39,30.02,4.0,7,5.0,31,7,2007,0,38260.0,5372.0,0.0,4140.0,66.57295136575617,0,1,1,1,26640.0
1,2007-08-01,92.0,69.0,81.0,62,69.0,0.0,16.0,445.0,1911.0,HZ,0.0,0.0,0.0,29.29,30.0,3.5,9,4.1,1,8,2007,19,43953.0,5589.0,0.0,4278.0,67.36699999999999,1,1,1,1,27590.0
2,2007-08-01,91.0,69.0,80.0,63,70.0,0.0,15.0,445.0,1911.0, ,0.0,0.0,0.0,29.34,29.98,2.1,13,3.7,1,8,2007,0,42042.0,5600.0,0.0,4347.0,68.50567044696464,1,1,1,1,28035.0
1,2007-08-02,91.0,70.0,81.0,66,71.0,0.0,16.0,446.0,1910.0,HZ,0.0,0.0,0.0,29.26,29.97,5.5,26,5.9,2,8,2007,19,40110.0,5751.0,0.0,4620.0,69.31798465131799,0,1,0,1,29436.0
2,2007-08-02,91.0,73.0,82.0,66,72.0,0.0,17.0,446.0,1910.0, ,0.0,0.0,0.0,29.31,29.95,6.5,23,7.2,2,8,2007,0,34380.0,5904.0,0.0,4818.0,70.46143572621035,0,1,1,1,29436.0
1,2007-08-03,90.0,69.0,80.0,56,66.0,0.0,15.0,447.0,1909.0, ,0.0,0.0,0.0,29.31,30.02,2.7,3,5.7,3,8,2007,0,40089.0,5280.0,0.0,3864.0,64.43904063957362,0,1,1,1,25032.0
2,2007-08-03,88.0,73.0,81.0,58,67.0,0.0,16.0,447.0,1909.0, ,0.0,0.0,0.0,29.36,30.0,3.3,6,5.8,3,8,2007,0,28635.0,5427.0,0.0,4234.0,65.57066666666667,0,1,1,1,25926.0
1,2007-08-04,81.0,64.0,73.0,58,64.0,0.0,8.0,448.0,1908.0,RA,0.0,0.0,0.03,29.31,30.03,5.7,8,6.1,4,8,2007,23,32436.0,4672.0,2.4299999999999997,3712.0,62.46553446553446,0,1,1,1,25984.0
2,2007-08-04,81.0,68.0,75.0,58,65.0,0.0,10.0,448.0,1908.0,RA,0.0,0.0,0.02,29.36,30.01,5.9,9,6.6,4,8,2007,23,24804.0,4875.0,1.62,3944.0,63.59213595468177,0,1,1,1,25984.0
1,2007-08-05,88.0,67.0,78.0,71,73.0,0.0,13.0,449.0,1907.0,TSRA RA BR HZ,0.0,0.0,1.43,29.08,29.81,5.4,21,9.6,5,8,2007,85,40047.0,5694.0,125.83999999999999,4757.0,71.21234485072124,0,1,0,1,31879.0
2,2007-08-05,88.0,68.0,78.0,71,72.0,0.0,13.0,449.0,1907.0,TSRA RA BR VCTS,0.0,0.0,0.97,29.15,29.79,7.0,22,10.2,5,8,2007,87,38140.0,5616.0,85.36,4828.0,70.45317220543807,0,1,0,1,31879.0
1,2007-08-06,88.0,74.0,81.0,72,74.0,0.0,16.0,450.0,1906.0,TSRA RA BR HZ,0.0,0.0,0.26,29.13,29.83,1.6,10,4.9,6,8,2007,85,26684.0,5994.0,22.880000000000003,5328.0,72.26349312772376,0,1,0,1,32400.0
2,2007-08-06,85.0,75.0,80.0,72,74.0,0.0,15.0,450.0,1906.0,TS TSRA BR HZ,0.0,0.0,0.05,29.17,29.81,2.6,10,4.6,6,8,2007,59,19060.0,5920.0,4.25,5400.0,72.41127138544113,0,1,0,1,32400.0
1,2007-08-07,91.0,72.0,82.0,73,76.0,0.0,17.0,451.0,1904.0,RA BR,0.0,0.0,1.31,29.06,29.76,6.2,25,9.0,7,8,2007,25,36176.0,6232.0,119.21000000000001,5256.0,74.21236559139784,0,1,0,1,32923.0
2,2007-08-07,92.0,73.0,83.0,73,76.0,0.0,18.0,451.0,1904.0,VCTS,0.0,0.0,0.06,29.11,29.74,6.3,24,8.8,7,8,2007,97,36176.0,6308.0,5.52,5329.0,74.39004707464694,0,1,0,1,32923.0
1,2007-08-08,87.0,73.0,80.0,71,73.0,0.0,15.0,452.0,1903.0,TSRA RA BR,0.0,0.0,0.06,29.13,29.83,3.0,3,6.9,8,8,2007,84,26642.0,5840.0,5.22,5183.0,71.28695943680859,0,1,0,1,32092.0
2,2007-08-08,87.0,74.0,81.0,72,74.0,0.0,16.0,452.0,1903.0,TSRA RA DZ BR HZ,0.0,0.0,0.09,29.18,29.81,1.5,4,6.4,8,8,2007,89,24739.0,5994.0,7.83,5328.0,72.43609527004361,0,1,0,1,32544.0
1,2007-08-09,84.0,72.0,78.0,71,73.0,0.0,13.0,453.0,1902.0,TSRA RA,0.0,0.0,0.05,29.13,29.84,2.5,29,6.0,9,8,2007,83,22824.0,5694.0,4.2,5112.0,71.26306970509384,0,1,0,1,32163.0
2,2007-08-09,85.0,73.0,79.0,71,73.0,0.0,14.0,453.0,1902.0,TSRA BR HZ,0.0,0.0,0.46,29.19,29.82,3.1,27,6.3,9,8,2007,74,22824.0,5767.0,39.1,5183.0,71.45774647887325,0,1,0,1,32163.0
1,2007-08-10,86.0,70.0,78.0,68,72.0,0.0,13.0,454.0,1900.0,BR,0.0,0.0,0.0,29.26,29.96,4.5,2,5.9,10,8,2007,2,30400.0,5616.0,0.0,4760.0,70.3177570093458,0,1,0,1,30872.0
2,2007-08-10,86.0,73.0,80.0,69,72.0,0.0,15.0,454.0,1900.0, ,0.0,0.0,0.0,29.32,29.94,3.0,6,5.4,10,8,2007,0,24700.0,5760.0,0.0,5037.0,70.50901803607213,0,1,0,1,31326.0
1,2007-08-11,89.0,67.0,78.0,65,70.0,0.0,13.0,455.0,1859.0,BR HZ,0.0,0.0,0.0,29.31,30.02,3.2,19,3.9,11,8,2007,3,40898.0,5460.0,0.0,4355.0,68.34443704197201,1,1,0,1,29575.0
2,2007-08-11,88.0,68.0,78.0,65,70.0,0.0,13.0,455.0,1859.0,BR HZ,0.0,0.0,0.0,29.38,30.0,3.1,20,3.9,11,8,2007,3,37180.0,5460.0,0.0,4420.0,68.55333333333333,0,1,0,1,29575.0
1,2007-08-12,88.0,67.0,78.0,67,71.0,0.0,13.0,456.0,1858.0,TSRA,0.0,0.0,0.29,29.34,30.06,1.7,6,5.4,12,8,2007,72,39018.0,5538.0,25.52,4489.0,69.2994011976048,0,1,0,1,30552.0
2,2007-08-12,87.0,68.0,78.0,67,70.0,0.0,13.0,456.0,1858.0,TSRA,0.0,0.0,0.23,29.4,30.04,1.9,6,6.6,12,8,2007,72,35302.0,5460.0,20.01,4556.0,68.508655126498,0,1,0,1,30552.0
1,2007-08-13,81.0,65.0,73.0,57,64.0,0.0,8.0,457.0,1856.0,BR,0.0,0.0,0.0,29.39,30.11,6.2,6,6.9,13,8,2007,2,29696.0,4672.0,0.0,3705.0,62.46961142477583,0,1,1,1,26049.0
2,2007-08-13,80.0,69.0,75.0,54,63.0,0.0,10.0,457.0,1856.0, ,0.0,0.0,0.0,29.44,30.08,6.9,8,7.7,13,8,2007,0,20416.0,4725.0,0.0,3726.0,61.65957446808511,0,1,1,1,24678.0
1,2007-08-14,84.0,65.0,75.0,67,70.0,0.0,10.0,458.0,1855.0,TS TSRA RA BR,0.0,0.0,0.41,29.23,29.93,5.9,25,8.0,14,8,2007,63,35245.0,5250.0,34.44,4355.0,68.36284664216505,0,1,0,1,30686.0
2,2007-08-14,84.0,65.0,75.0,66,69.0,0.0,10.0,458.0,1855.0,TSRA RA BR,0.0,0.0,0.45,29.29,29.92,6.4,23,9.0,14,8,2007,84,35245.0,5175.0,37.800000000000004,4290.0,67.5471256684492,0,1,0,1,30228.0
1,2007-08-15,80.0,71.0,76.0,67,70.0,0.0,11.0,459.0,1854.0,TSRA RA BR,0.0,0.0,0.23,29.17,29.89,3.4,7,5.8,15,8,2007,84,16686.0,5320.0,18.400000000000002,4757.0,68.31381733021078,0,1,0,1,30753.0
