Date_spry,Time_spry,Latitude_spry,Longitude_spry,day_spry,month_spry,year_spry,Date_trn,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude_trn,Longitude_trn,AddressAccuracy,NumMosquitos,WnvPresent,day_trn,month_trn,year,Street_effect,Species_lb,Address_lb,Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_web,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
2011-09-07,194840.0,41.9734433333333,-87.8284266666667,7,9,2011,2007-09-24,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,4,0,24,9,2007,1,1,105,1,2007-05-25,70.0,56.0,63.0,44,53.0,2.0,0.0,423.0,1914.0, ,0.0,0.0,0.01,29.51,30.24,4.9,5,8.8,25,5,2007,0,26796.0,3339.0,0.7000000000000001,2464.0,51.72056878306879,0,0,1,1,18612.0
2011-09-07,205020.0,41.975038333333295,-87.8228316666667,7,9,2011,2007-07-27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,27,7,2007,1,1,112,2,2007-05-25,66.0,57.0,62.0,46,53.0,3.0,0.0,423.0,1914.0,RA BR,0.0,0.0,0.09,29.57,30.23,4.5,5,8.2,25,5,2007,25,17226.0,3286.0,5.94,2622.0,51.84287131988089,0,0,1,1,19458.0
2011-09-07,194720.0,41.9734816666667,-87.8310983333333,7,9,2011,2007-09-19,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,42,0,19,9,2007,1,0,18,1,2007-05-26,65.0,49.0,57.0,55,56.0,8.0,0.0,422.0,1915.0,TSRA RA BR HZ,0.0,0.0,1.01,29.36,30.11,2.8,17,7.2,26,5,2007,85,30640.0,3192.0,65.65,2695.0,54.6051145798738,0,1,0,1,23210.0
2011-09-07,,41.9881000101089,-87.79601427474459,7,9,2011,2007-08-24,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,18,1,24,8,2007,1,0,105,2,2007-05-26,70.0,50.0,60.0,55,57.0,5.0,0.0,422.0,1915.0,TSRA RA BR,0.0,0.0,0.28,29.42,30.1,2.5,15,7.8,26,5,2007,84,38300.0,3420.0,19.6,2750.0,55.712292358803985,0,1,0,1,23210.0
2011-09-07,203652.0,41.97591666666671,-87.7987733333333,7,9,2011,2007-08-02,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,2,8,2007,1,0,59,1,2007-05-27,75.0,57.0,66.0,47,56.0,0.0,1.0,422.0,1916.0,RA BR,0.0,0.0,0.04,29.34,30.06,8.9,26,9.5,27,5,2007,25,34488.0,3696.0,3.0,2679.0,54.65868263473054,0,1,1,1,19834.0
2011-09-07,204750.0,41.97605,-87.8194666666667,7,9,2011,2007-09-05,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,5,9,2007,1,0,18,2,2007-05-27,75.0,59.0,67.0,49,57.0,0.0,2.0,422.0,1916.0,RA BR,0.0,0.0,0.08,29.41,30.05,8.2,24,9.2,27,5,2007,25,30656.0,3819.0,6.0,2891.0,55.78602329450914,0,1,1,1,20678.0
2011-09-07,195320.0,41.975425,-87.8264133333333,7,9,2011,2007-09-18,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,1,0,18,9,2007,1,1,19,1,2007-05-28,79.0,50.0,65.0,47,56.0,0.0,0.0,421.0,1916.0,RA,0.0,0.0,0.01,29.43,30.15,4.8,10,5.3,28,5,2007,23,55564.0,3640.0,0.79,2350.0,54.662686567164194,1,1,1,1,19787.0
2011-09-07,210352.0,41.972,-87.79266333333332,7,9,2011,2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,26,6,2007,1,2,37,2,2007-05-28,76.0,54.0,65.0,49,57.0,0.0,0.0,421.0,1916.0, ,0.0,0.0,0.0,29.49,30.14,4.7,8,5.2,28,5,2007,0,42152.0,3705.0,0.0,2646.0,55.770736562707356,1,1,1,1,20629.0
2011-09-07,203050.0,41.981525,-87.82058,7,9,2011,2007-05-29,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,29,5,2007,1,1,17,1,2007-05-29,88.0,60.0,74.0,58,65.0,0.0,9.0,421.0,1917.0,BR HZ,0.0,0.0,0.0,29.39,30.11,5.8,18,6.5,29,5,2007,3,53676.0,4810.0,0.0,3480.0,63.445699103287964,1,1,1,1,24418.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-08-15,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,30,1,15,8,2007,1,1,56,2,2007-05-29,88.0,65.0,77.0,59,66.0,0.0,12.0,421.0,1917.0,BR HZ,0.0,0.0,0.0,29.44,30.09,5.8,16,7.4,29,5,2007,3,44091.0,5082.0,0.0,3835.0,64.57427716849452,1,1,1,1,24839.0
2011-09-07,,41.9953963549253,-87.8122390415073,7,9,2011,2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702723999999996,-87.536497,5,36,0,1,8,2007,1,1,11,1,2007-05-30,87.0,66.0,77.0,58,65.0,0.0,12.0,420.0,1918.0,HZ,0.0,0.0,0.0,29.31,30.04,10.3,19,10.6,30,5,2007,19,40278.0,5005.0,0.0,3828.0,63.420439414114504,0,1,1,1,24360.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,9,0,1,8,2007,1,1,92,2,2007-05-30,89.0,70.0,80.0,57,66.0,0.0,15.0,420.0,1918.0,HZ,0.0,0.0,0.0,29.38,30.03,9.7,17,10.1,30,5,2007,19,36442.0,5280.0,0.0,3990.0,64.57142857142857,0,1,1,1,23940.0
2011-09-07,204240.0,41.9778016666667,-87.822425,7,9,2011,2007-08-01,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000004,9,22,0,1,8,2007,1,1,65,1,2007-05-31,78.0,65.0,72.0,61,65.0,0.0,7.0,420.0,1919.0,RA HZ,0.0,0.0,0.01,29.28,30.0,9.3,19,9.9,31,5,2007,45,24947.0,4680.0,0.78,3965.0,63.44000000000001,0,1,0,1,25620.0
2011-09-07,202220.0,41.982273333333296,-87.8260166666667,7,9,2011,2007-09-04,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,4,9,2007,1,0,98,2,2007-05-31,80.0,68.0,74.0,61,66.0,0.0,9.0,420.0,1919.0,RA BR,0.0,0.0,0.53,29.34,29.99,8.9,18,9.2,31,5,2007,25,23028.0,4884.0,42.40000000000001,4148.0,64.56952317439146,0,1,0,1,25620.0
2011-09-07,201330.0,41.9799283333333,-87.8362716666667,7,9,2011,2007-07-11,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS,22, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000002,8,1,0,11,7,2007,1,0,43,1,2007-06-01,85.0,62.0,74.0,63,66.0,0.0,9.0,419.0,1920.0,TSRA BR HZ,0.0,0.0,0.19,29.19,29.91,4.2,17,6.4,1,6,2007,74,44160.0,4884.0,16.15,3906.0,64.41123370110331,1,1,0,1,26397.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,7,0,1,8,2007,1,0,72,2,2007-06-01,86.0,67.0,77.0,63,67.0,0.0,12.0,419.0,1920.0,TSRA BR HZ,0.0,0.0,0.21,29.25,29.9,4.7,16,5.8,1,6,2007,74,36480.0,5159.0,18.06,4221.0,65.54347826086956,0,1,0,1,26397.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-08-01,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,1,0,1,8,2007,1,3,44,1,2007-06-02,81.0,65.0,73.0,63,67.0,0.0,8.0,419.0,1920.0,RA BR,0.0,0.0,0.04,29.03,29.77,6.5,22,7.4,2,6,2007,25,30720.0,4891.0,3.24,4095.0,65.33456499832046,0,1,0,1,26397.0
2011-09-07,202802.0,41.9729916666667,-87.7951316666667,7,9,2011,2007-08-15,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0,15,8,2007,1,2,83,2,2007-06-02,81.0,68.0,75.0,62,67.0,0.0,10.0,419.0,1920.0,RA BR,0.0,0.0,0.01,29.1,29.76,7.5,21,8.2,2,6,2007,25,24960.0,5025.0,0.81,4216.0,65.51411290322581,0,1,0,1,25978.0
2011-09-07,194412.0,41.985455,-87.7937966666667,7,9,2011,2007-09-19,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,6,0,19,9,2007,1,1,115,1,2007-06-03,78.0,62.0,70.0,60,63.0,0.0,5.0,418.0,1921.0,TSRA RA BR HZ,0.0,0.0,0.01,28.82,29.56,5.2,25,6.7,3,6,2007,85,30736.0,4410.0,0.78,3720.0,61.42286874154264,0,1,0,1,25080.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-07-11,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,1,0,11,7,2007,1,0,9,2,2007-06-03,77.0,64.0,71.0,60,64.0,0.0,6.0,418.0,1921.0,RA BR HZ VCTS,0.0,0.0,0.32,28.87,29.54,4.9,24,7.2,3,6,2007,30,24973.0,4544.0,24.64,3840.0,62.54840893703453,0,1,0,1,25080.0
2011-09-07,,41.983491792330106,-87.81065496664591,7,9,2011,2007-05-29,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,3,0,29,5,2007,1,2,30,1,2007-06-04,71.0,58.0,65.0,58,60.0,0.0,0.0,418.0,1922.0,TSRA RA BR,0.0,0.0,0.39,28.82,29.52,7.8,31,9.7,4,6,2007,84,24986.0,3900.0,27.69,3364.0,58.57723577235773,0,1,0,1,24244.0
2011-09-07,202612.0,41.97803,-87.7950816666667,7,9,2011,2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,10,0,28,8,2007,1,1,23,2,2007-06-04,72.0,56.0,64.0,57,60.0,1.0,0.0,418.0,1922.0,RA BR,0.0,0.0,0.31,28.88,29.51,7.9,30,10.1,4,6,2007,25,30752.0,3840.0,22.32,3192.0,58.71907827854965,0,1,0,1,23826.0
2011-09-07,,41.987811996497705,-87.809118894053,7,9,2011,2007-09-18,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,10,0,18,9,2007,1,0,94,1,2007-06-05,64.0,47.0,56.0,48,51.0,9.0,0.0,417.0,1923.0,RA BR,0.0,0.0,0.42,29.1,29.79,5.2,5,7.6,5,6,2007,25,32691.0,2856.0,26.88,2256.0,49.81873111782478,0,0,0,1,20016.0
2011-09-07,210932.0,41.9701883333333,-87.800025,7,9,2011,2007-08-01,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,21,0,1,8,2007,1,1,40,2,2007-06-05,63.0,51.0,57.0,47,52.0,8.0,0.0,417.0,1923.0,RA BR,0.0,0.0,0.27,29.16,29.78,6.2,3,8.1,5,6,2007,25,23076.0,2964.0,17.01,2397.0,50.91739422431162,0,0,0,1,19599.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-06-05,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,0,5,6,2007,1,2,42,1,2007-06-06,71.0,44.0,58.0,48,55.0,7.0,0.0,417.0,1923.0,RA,0.0,0.0,0.01,29.07,29.81,10.8,17,11.4,6,6,2007,23,51921.0,3190.0,0.71,2112.0,53.63468634686348,1,1,1,1,20016.0
2011-09-07,200300.0,41.97721,-87.832985,7,9,2011,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,18,0,2,8,2007,1,2,42,2,2007-06-06,73.0,48.0,61.0,47,55.0,4.0,0.0,417.0,1923.0,RA,0.0,0.0,0.01,29.13,29.82,9.6,15,10.6,6,6,2007,23,48075.0,3355.0,0.73,2256.0,53.727364185110645,1,1,1,1,19599.0
2011-09-07,212130.0,41.9825266666667,-87.8162566666667,7,9,2011,2007-08-01,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0,1,8,2007,1,1,127,1,2007-06-07,91.0,71.0,81.0,62,69.0,0.0,16.0,417.0,1924.0, ,0.0,0.0,0.0,28.84,29.55,22.7,20,23.1,7,6,2007,0,38480.0,5589.0,0.0,4402.0,67.34213197969542,0,1,1,1,25854.0
2011-09-07,202432.0,41.979255,-87.7939016666667,7,9,2011,2007-10-09,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,22,0,9,10,2007,1,0,59,2,2007-06-07,92.0,71.0,82.0,61,68.0,0.0,17.0,417.0,1924.0, ,0.0,0.0,0.0,28.91,29.55,20.3,19,20.7,7,6,2007,0,40404.0,5576.0,0.0,4331.0,66.52724196277498,0,1,1,1,25437.0
2011-09-07,,41.9935242664526,-87.81252705511852,7,9,2011,2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,8,0,7,8,2007,1,0,53,1,2007-06-08,81.0,57.0,69.0,53,61.0,0.0,4.0,417.0,1925.0, ,0.0,0.0,0.0,29.18,29.85,10.9,28,13.8,8,6,2007,0,46200.0,4209.0,0.0,3021.0,59.63082077051926,1,1,1,1,22101.0
2011-09-07,204430.0,41.9770466666667,-87.81774166666668,7,9,2011,2007-07-25,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,17,0,25,7,2007,1,1,4,2,2007-06-08,81.0,63.0,72.0,54,62.0,0.0,7.0,417.0,1925.0, ,0.0,0.0,0.0,29.24,29.83,9.3,26,12.4,8,6,2007,0,34650.0,4464.0,0.0,3402.0,60.77371773382501,0,1,1,1,22518.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-10-04,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,23,0,4,10,2007,1,1,116,1,2007-06-09,79.0,52.0,66.0,47,57.0,0.0,1.0,416.0,1925.0, ,0.0,0.0,0.0,29.36,30.07,0.3,33,5.0,9,6,2007,0,51975.0,3762.0,0.0,2444.0,55.65414033920851,1,1,1,1,19552.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-07-27,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,27,7,2007,1,2,95,2,2007-06-09,79.0,57.0,68.0,49,58.0,0.0,3.0,416.0,1925.0, ,0.0,0.0,0.0,29.42,30.05,2.4,19,4.7,9,6,2007,0,42350.0,3944.0,0.0,2793.0,56.78402662229618,1,1,1,1,20384.0
2011-09-07,,41.9917001802485,-87.8068147851636,7,9,2011,2007-08-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,3,0,24,8,2007,1,1,53,1,2007-06-10,81.0,55.0,68.0,51,59.0,0.0,3.0,416.0,1926.0, ,0.0,0.0,0.0,29.34,30.05,4.8,17,5.6,10,6,2007,0,50076.0,4012.0,0.0,2805.0,57.60599001663893,1,1,1,1,21216.0
2011-09-07,,41.9856038921454,-87.813391095952,7,9,2011,2007-07-19,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,19,7,2007,1,1,59,2,2007-06-10,81.0,61.0,71.0,50,60.0,0.0,6.0,416.0,1926.0, ,0.0,0.0,0.0,29.39,30.04,4.6,16,5.8,10,6,2007,0,38520.0,4260.0,0.0,3050.0,58.70173102529961,0,1,1,1,20800.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-09-04,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,4,9,2007,1,1,101,1,2007-06-11,86.0,58.0,72.0,52,61.0,0.0,7.0,416.0,1926.0, ,0.0,0.0,0.0,29.41,30.11,4.9,11,6.9,11,6,2007,0,53928.0,4392.0,0.0,3016.0,59.581866489538356,1,1,1,1,21632.0
2011-09-07,203932.0,41.969441666666704,-87.7988483333333,7,9,2011,2007-10-04,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,4,10,2007,1,2,115,2,2007-06-11,85.0,65.0,75.0,51,61.0,0.0,10.0,416.0,1926.0, ,0.0,0.0,0.0,29.47,30.09,6.6,9,8.4,11,6,2007,0,38520.0,4575.0,0.0,3315.0,59.743104021269524,0,1,1,1,21216.0
2011-09-07,,41.9844038354321,-87.81185502335909,7,9,2011,2007-08-01,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,35,0,1,8,2007,1,1,72,1,2007-06-12,83.0,62.0,73.0,50,60.0,0.0,8.0,416.0,1927.0, ,0.0,0.0,0.0,29.44,30.16,8.3,5,8.8,12,6,2007,0,40467.0,4380.0,0.0,3100.0,58.567639257294424,0,1,1,1,20800.0
2011-09-07,201000.0,41.977348333333296,-87.8303466666667,7,9,2011,2007-07-18,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,50,0,18,7,2007,1,1,4,2,2007-06-12,82.0,66.0,74.0,51,61.0,0.0,9.0,416.0,1927.0, ,0.0,0.0,0.0,29.49,30.14,9.4,5,10.0,12,6,2007,0,30832.0,4514.0,0.0,3366.0,59.68447246184472,0,1,1,1,21216.0
2011-09-07,211419.0,41.98092000000001,-87.8109633333333,7,9,2011,2007-07-11,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,11,7,2007,1,2,94,1,2007-06-13,87.0,60.0,74.0,53,62.0,0.0,9.0,416.0,1927.0, ,0.0,0.0,0.0,29.36,30.09,7.2,5,8.6,13,6,2007,0,52029.0,4588.0,0.0,3180.0,60.4958457959455,1,1,1,1,22048.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-09-18,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,6,0,18,9,2007,1,0,92,2,2007-06-13,86.0,68.0,77.0,53,62.0,0.0,12.0,416.0,1927.0, ,0.0,0.0,0.0,29.28,29.97,7.0,5,8.1,13,6,2007,0,34686.0,4774.0,0.0,3604.0,60.572572572572575,0,1,1,1,22048.0
2011-09-07,211430.0,41.980903333333295,-87.81043333333332,7,9,2011,2007-08-02,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,2,8,2007,1,2,21,1,2007-06-14,89.0,64.0,77.0,55,64.0,0.0,12.0,416.0,1928.0, ,0.0,0.0,0.0,29.3,30.02,5.6,5,6.8,14,6,2007,0,48200.0,4928.0,0.0,3520.0,62.46502331778815,1,1,1,1,22880.0
2011-09-07,203420.0,41.981445,-87.820875,7,9,2011,2007-07-11,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,4,0,11,7,2007,1,1,27,2,2007-06-14,89.0,68.0,79.0,54,63.0,0.0,14.0,416.0,1928.0, ,0.0,0.0,0.0,29.36,30.0,5.9,7,6.4,14,6,2007,0,40488.0,4977.0,0.0,3672.0,61.65600000000001,0,1,1,1,22464.0
2011-09-07,,41.9826277514966,-87.81084697571998,7,9,2011,2007-07-18,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,2,0,18,7,2007,1,1,80,1,2007-06-15,91.0,63.0,77.0,56,64.0,0.0,12.0,416.0,1928.0, ,0.0,0.0,0.0,29.28,29.99,4.1,6,4.9,15,6,2007,0,53984.0,4928.0,0.0,3528.0,62.484828276092045,1,1,1,1,23296.0
2011-09-07,,41.9871399647383,-87.80427066493151,7,9,2011,2007-07-19,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,14,0,19,7,2007,1,0,59,2,2007-06-15,89.0,67.0,78.0,56,65.0,0.0,13.0,416.0,1928.0, ,0.0,0.0,0.0,29.34,29.97,3.8,9,4.1,15,6,2007,0,42416.0,5070.0,0.0,3752.0,63.63363363363364,1,1,1,1,23296.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-10-04,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,2,0,4,10,2007,1,0,87,1,2007-06-16,93.0,66.0,80.0,60,67.0,0.0,15.0,416.0,1929.0,RA HZ,0.0,0.0,0.01,29.26,29.97,4.8,28,5.8,16,6,2007,45,52083.0,5360.0,0.93,3960.0,65.41274607941276,1,1,1,1,24960.0
2011-09-07,205042.0,41.98133166666671,-87.803485,7,9,2011,2007-07-18,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,18,7,2007,1,0,13,2,2007-06-16,92.0,68.0,80.0,61,68.0,0.0,15.0,416.0,1929.0,HZ,0.0,0.0,0.01,29.33,29.96,2.1,22,6.1,16,6,2007,19,46296.0,5440.0,0.92,4148.0,66.57009345794393,1,1,1,1,25376.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,45,0,8,8,2007,1,1,18,1,2007-06-17,91.0,70.0,81.0,64,70.0,0.0,16.0,416.0,1929.0,HZ,0.0,0.0,0.0,29.23,29.95,2.8,11,6.3,17,6,2007,19,40509.0,5670.0,0.0,4480.0,68.31719532554257,0,1,1,1,26624.0
2011-09-07,,41.993380259647004,-87.814207134517,7,9,2011,2007-08-16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,50,0,16,8,2007,1,0,4,2,2007-06-17,91.0,71.0,81.0,65,70.0,0.0,16.0,416.0,1929.0,HZ,0.0,0.0,0.16,29.28,29.93,4.0,11,6.1,17,6,2007,19,38580.0,5670.0,14.56,4615.0,68.47978616772471,0,1,0,1,27040.0
2011-09-07,203600.0,41.9806266666667,-87.81829,7,9,2011,2007-07-18,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,18,7,2007,1,2,17,1,2007-06-18,89.0,69.0,79.0,65,70.0,0.0,14.0,416.0,1929.0,TSRA RA HZ,0.0,0.0,0.28,29.12,29.84,14.0,20,15.1,18,6,2007,94,38580.0,5530.0,24.92,4485.0,68.31099195710456,0,1,0,1,27040.0
