Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_lb
1,86.0,70.0,78.0,68,72.0,0.0,13.0,454.0,454.0,0.0,0.0,0.0,29.26,29.96,4.5,2,5.9,2
2,86.0,73.0,80.0,69,72.0,0.0,15.0,454.0,454.0,0.0,0.0,0.0,29.32,29.94,3.0,6,5.4,0
1,89.0,67.0,78.0,65,70.0,0.0,13.0,455.0,455.0,0.0,0.0,0.0,29.31,30.02,3.2,19,3.9,3
2,88.0,68.0,78.0,65,70.0,0.0,13.0,455.0,455.0,0.0,0.0,0.0,29.38,30.0,3.1,20,3.9,3
1,88.0,67.0,78.0,67,71.0,0.0,13.0,456.0,456.0,0.0,0.0,0.29,29.34,30.06,1.7,6,5.4,72
2,87.0,68.0,78.0,67,70.0,0.0,13.0,456.0,456.0,0.0,0.0,0.23,29.4,30.04,1.9,6,6.6,72
1,81.0,65.0,73.0,57,64.0,0.0,8.0,457.0,457.0,0.0,0.0,0.0,29.39,30.11,6.2,6,6.9,2
2,80.0,69.0,75.0,54,63.0,0.0,10.0,457.0,457.0,0.0,0.0,0.0,29.44,30.08,6.9,8,7.7,0
1,84.0,65.0,75.0,67,70.0,0.0,10.0,458.0,458.0,0.0,0.0,0.41,29.23,29.93,5.9,25,8.0,63
2,84.0,65.0,75.0,66,69.0,0.0,10.0,458.0,458.0,0.0,0.0,0.45,29.29,29.92,6.4,23,9.0,84
1,80.0,71.0,76.0,67,70.0,0.0,11.0,459.0,459.0,0.0,0.0,0.23,29.17,29.89,3.4,7,5.8,84
2,81.0,72.0,77.0,69,71.0,0.0,12.0,459.0,459.0,0.0,0.0,0.83,29.23,29.87,4.9,6,7.1,63
1,77.0,65.0,71.0,64,67.0,0.0,6.0,500.0,500.0,0.0,0.0,0.0,29.28,29.97,3.6,1,5.7,2
2,77.0,67.0,72.0,65,68.0,0.0,7.0,500.0,500.0,0.0,0.0,0.0,29.33,29.95,3.5,1,5.7,2
1,79.0,60.0,70.0,54,61.0,0.0,5.0,501.0,501.0,0.0,0.0,0.0,29.41,30.1,5.9,32,6.8,0
2,80.0,65.0,73.0,54,62.0,0.0,8.0,501.0,501.0,0.0,0.0,0.0,29.46,30.08,6.1,31,7.4,0
1,68.0,59.0,64.0,54,58.0,1.0,0.0,502.0,502.0,0.0,0.0,0.09,29.44,30.16,6.4,12,8.1,23
2,69.0,60.0,65.0,54,58.0,0.0,0.0,502.0,502.0,0.0,0.0,0.42,29.48,30.15,6.1,13,7.0,23
1,68.0,62.0,65.0,62,64.0,0.0,0.0,503.0,503.0,0.0,0.0,1.33,29.24,29.99,6.0,10,7.4,54
2,69.0,62.0,66.0,63,64.0,0.0,1.0,503.0,503.0,0.0,0.0,1.33,29.3,29.98,5.5,10,7.5,54
1,78.0,68.0,73.0,68,69.0,0.0,8.0,504.0,504.0,0.0,0.0,0.91,29.15,29.87,0.5,12,5.7,84
2,76.0,68.0,72.0,69,70.0,0.0,7.0,504.0,504.0,0.0,0.0,0.48,29.21,29.85,2.4,20,5.9,64
1,87.0,69.0,78.0,70,72.0,0.0,13.0,505.0,505.0,0.0,0.0,0.01,29.21,29.91,3.8,18,6.0,3
2,85.0,69.0,77.0,70,72.0,0.0,12.0,505.0,505.0,0.0,0.0,0.01,29.26,29.89,3.5,17,6.0,2
1,90.0,69.0,80.0,71,73.0,0.0,15.0,506.0,506.0,0.0,0.0,0.37,29.23,29.94,5.3,21,9.5,62
2,90.0,70.0,80.0,70,73.0,0.0,15.0,506.0,506.0,0.0,0.0,0.88,29.29,29.93,5.1,21,8.4,84
1,87.0,69.0,78.0,69,71.0,0.0,13.0,508.0,508.0,0.0,0.0,2.35,29.15,29.87,9.6,21,11.7,66
2,89.0,70.0,80.0,69,71.0,0.0,15.0,508.0,508.0,0.0,0.0,1.96,29.21,29.86,6.7,21,9.1,58
1,80.0,69.0,75.0,67,69.0,0.0,10.0,509.0,509.0,0.0,0.0,0.24,29.11,29.82,5.8,25,7.1,83
2,81.0,69.0,75.0,67,69.0,0.0,10.0,509.0,509.0,0.0,0.0,0.2,29.16,29.81,5.5,25,7.3,63
1,79.0,64.0,72.0,63,66.0,0.0,7.0,510.0,510.0,0.0,0.0,0.34,29.23,29.93,3.0,36,5.6,23
2,76.0,65.0,71.0,63,66.0,0.0,6.0,510.0,510.0,0.0,0.0,0.25,29.29,29.91,2.4,3,6.4,25
1,79.0,60.0,70.0,55,61.0,0.0,5.0,511.0,511.0,0.0,0.0,0.0,29.38,30.08,3.6,11,5.4,0
2,78.0,61.0,70.0,55,62.0,0.0,5.0,511.0,511.0,0.0,0.0,0.0,29.44,30.07,3.7,11,4.6,0
1,79.0,60.0,70.0,60,64.0,0.0,5.0,512.0,512.0,0.0,0.0,0.0,29.36,30.07,6.5,17,7.4,0
2,79.0,63.0,71.0,59,64.0,0.0,6.0,512.0,512.0,0.0,0.0,0.0,29.41,30.06,6.4,16,7.3,0
1,91.0,67.0,79.0,66,70.0,0.0,14.0,513.0,513.0,0.0,0.0,0.0,29.28,29.99,9.0,20,9.5,0
2,90.0,69.0,80.0,65,70.0,0.0,15.0,513.0,513.0,0.0,0.0,0.0,29.34,29.98,7.8,21,8.3,0
1,85.0,68.0,77.0,65,69.0,0.0,12.0,514.0,514.0,0.0,0.0,0.01,29.34,30.04,5.6,3,8.2,0
2,86.0,69.0,78.0,64,69.0,0.0,13.0,514.0,514.0,0.0,0.0,0.01,29.39,30.02,5.3,3,8.8,0
1,75.0,57.0,66.0,54,60.0,0.0,1.0,515.0,515.0,0.0,0.0,0.0,29.47,30.18,9.1,2,9.9,0
2,75.0,60.0,68.0,54,61.0,0.0,3.0,515.0,515.0,0.0,0.0,0.0,29.51,30.15,10.8,3,10.9,0
1,77.0,57.0,67.0,52,59.0,0.0,2.0,516.0,516.0,0.0,0.0,0.0,29.47,30.19,3.9,4,5.2,0
2,76.0,57.0,67.0,54,60.0,0.0,2.0,516.0,516.0,0.0,0.0,0.0,29.52,30.17,3.0,6,4.6,0
1,81.0,57.0,69.0,55,61.0,0.0,4.0,517.0,517.0,0.0,0.0,0.0,29.49,30.22,4.2,11,5.0,0
2,79.0,60.0,70.0,56,62.0,0.0,5.0,517.0,517.0,0.0,0.0,0.0,29.54,30.2,4.4,11,4.4,0
1,85.0,61.0,73.0,57,63.0,0.0,8.0,518.0,518.0,0.0,0.0,0.0,29.41,30.15,4.2,21,5.0,0
2,84.0,62.0,73.0,56,63.0,0.0,8.0,518.0,518.0,0.0,0.0,0.0,29.47,30.13,4.8,21,6.0,0
1,88.0,66.0,77.0,61,67.0,0.0,12.0,519.0,519.0,0.0,0.0,0.0,29.36,30.09,2.0,27,5.8,0
2,88.0,64.0,76.0,61,67.0,0.0,11.0,519.0,519.0,0.0,0.0,0.0,29.42,30.07,3.0,25,6.2,0
1,89.0,63.0,76.0,60,66.0,0.0,11.0,520.0,520.0,0.0,0.0,0.0,29.28,30.0,2.8,22,4.3,0
2,90.0,67.0,79.0,59,67.0,0.0,14.0,520.0,520.0,0.0,0.0,0.0,29.34,29.99,2.2,24,5.0,0
1,90.0,66.0,78.0,63,69.0,0.0,13.0,521.0,521.0,0.0,0.0,0.01,29.24,29.96,6.4,19,6.5,23
2,91.0,72.0,82.0,62,69.0,0.0,17.0,521.0,521.0,0.0,0.0,0.0,29.31,29.94,6.4,19,6.7,0
1,82.0,73.0,78.0,67,70.0,0.0,13.0,522.0,522.0,0.0,0.0,0.18,29.21,29.92,11.9,20,12.1,45
2,84.0,74.0,79.0,66,70.0,0.0,14.0,522.0,522.0,0.0,0.0,0.08,29.27,29.91,12.8,20,13.0,82
1,84.0,70.0,77.0,68,70.0,0.0,12.0,523.0,523.0,0.0,0.0,0.19,29.15,29.85,10.4,23,13.9,85
2,84.0,71.0,78.0,67,70.0,0.0,13.0,523.0,523.0,0.0,0.0,0.67,29.21,29.84,9.5,23,13.0,85
1,78.0,64.0,71.0,57,63.0,0.0,6.0,524.0,524.0,0.0,0.0,0.0,29.3,30.0,6.0,5,7.2,0
2,78.0,68.0,73.0,58,64.0,0.0,8.0,524.0,524.0,0.0,0.0,0.0,29.34,29.98,8.4,5,9.4,0
1,80.0,63.0,72.0,59,63.0,0.0,7.0,525.0,525.0,0.0,0.0,0.0,29.36,30.06,9.2,3,9.9,0
2,79.0,63.0,71.0,59,64.0,0.0,6.0,525.0,525.0,0.0,0.0,0.0,29.41,30.03,10.1,3,10.9,0
1,74.0,54.0,64.0,58,60.0,1.0,0.0,526.0,526.0,0.0,0.0,0.36,29.3,30.04,7.2,2,9.0,25
2,73.0,55.0,64.0,59,62.0,1.0,0.0,526.0,526.0,0.0,0.0,0.25,29.34,30.01,7.4,3,9.7,23
1,71.0,50.0,61.0,44,52.0,4.0,0.0,527.0,527.0,0.0,0.0,0.01,29.2,29.92,11.7,29,13.5,0
2,71.0,51.0,61.0,44,52.0,4.0,0.0,527.0,527.0,0.0,0.0,0.01,29.26,29.91,12.1,29,13.7,0
1,67.0,46.0,57.0,42,49.0,8.0,0.0,528.0,528.0,0.0,0.0,0.0,29.4,30.12,1.8,3,5.6,0
2,66.0,46.0,56.0,43,50.0,9.0,0.0,528.0,528.0,0.0,0.0,0.0,29.46,30.11,1.9,5,6.0,0
1,78.0,50.0,64.0,45,54.0,1.0,0.0,529.0,529.0,0.0,0.0,0.0,29.23,29.99,8.3,19,8.5,0
2,79.0,53.0,66.0,43,54.0,0.0,1.0,529.0,529.0,0.0,0.0,0.0,29.3,29.98,7.1,20,7.7,0
1,66.0,45.0,56.0,39,48.0,9.0,0.0,530.0,530.0,0.0,0.0,0.0,29.36,30.05,12.1,32,13.4,0
2,67.0,47.0,57.0,40,49.0,8.0,0.0,530.0,530.0,0.0,0.0,0.0,29.41,30.04,11.7,32,13.0,0
1,61.0,39.0,50.0,33,43.0,15.0,0.0,531.0,531.0,0.0,0.0,0.0,29.56,30.28,1.4,33,5.9,0
2,62.0,42.0,52.0,35,45.0,13.0,0.0,531.0,531.0,0.0,0.0,0.0,29.62,30.28,1.1,35,6.6,0
1,71.0,44.0,58.0,40,49.0,7.0,0.0,532.0,532.0,0.0,0.0,0.0,29.46,30.19,6.8,18,7.4,0
2,72.0,49.0,61.0,38,50.0,4.0,0.0,532.0,532.0,0.0,0.0,0.0,29.52,30.2,7.7,18,8.2,0
1,80.0,52.0,66.0,49,57.0,0.0,1.0,533.0,533.0,0.0,0.0,0.0,29.39,30.12,11.7,17,12.1,0
2,80.0,55.0,68.0,48,57.0,0.0,3.0,533.0,533.0,0.0,0.0,0.0,29.46,30.12,10.6,17,11.0,0
1,88.0,63.0,76.0,58,65.0,0.0,11.0,535.0,535.0,0.0,0.0,0.0,29.34,30.06,12.9,19,13.1,0
2,89.0,66.0,78.0,57,65.0,0.0,13.0,535.0,535.0,0.0,0.0,0.0,29.41,30.05,12.5,19,12.8,0
1,84.0,65.0,75.0,59,65.0,0.0,10.0,536.0,536.0,0.0,0.0,0.0,29.41,30.11,5.0,26,9.7,0
2,84.0,68.0,76.0,59,65.0,0.0,11.0,536.0,536.0,0.0,0.0,0.0,29.47,30.09,3.5,25,9.0,0
1,78.0,60.0,69.0,59,63.0,0.0,4.0,537.0,537.0,0.0,0.0,0.0,29.39,30.12,5.3,7,6.6,0
2,76.0,63.0,70.0,59,64.0,0.0,5.0,537.0,537.0,0.0,0.0,0.0,29.44,30.1,5.6,8,6.1,0
1,88.0,64.0,76.0,59,66.0,0.0,11.0,538.0,538.0,0.0,0.0,0.0,29.18,29.9,10.3,21,12.4,19
2,90.0,68.0,79.0,59,66.0,0.0,14.0,538.0,538.0,0.0,0.0,0.0,29.23,29.89,9.8,22,11.5,19
1,74.0,51.0,63.0,43,53.0,2.0,0.0,539.0,539.0,0.0,0.0,0.0,29.42,30.12,2.6,3,6.8,0
2,72.0,58.0,65.0,45,55.0,0.0,0.0,539.0,539.0,0.0,0.0,0.0,29.48,30.1,4.3,1,7.7,0
1,84.0,50.0,67.0,50,58.0,0.0,2.0,540.0,540.0,0.0,0.0,0.0,29.43,30.16,4.6,13,5.3,0
2,83.0,55.0,69.0,50,59.0,0.0,4.0,540.0,540.0,0.0,0.0,0.0,29.49,30.15,5.9,12,6.4,0
1,90.0,68.0,79.0,63,68.0,0.0,14.0,541.0,541.0,0.0,0.0,0.0,29.27,29.99,11.4,19,11.9,0
2,91.0,71.0,81.0,62,69.0,0.0,16.0,541.0,541.0,0.0,0.0,0.0,29.34,29.98,10.0,19,10.5,0
1,85.0,63.0,74.0,65,69.0,0.0,9.0,542.0,542.0,0.0,0.0,0.27,29.23,29.95,7.9,23,10.5,53
2,83.0,67.0,75.0,66,69.0,0.0,10.0,542.0,542.0,0.0,0.0,0.01,29.29,29.93,7.3,23,9.4,72
1,69.0,53.0,61.0,50,55.0,4.0,0.0,543.0,543.0,0.0,0.0,0.09,29.31,30.03,4.3,1,6.6,23
2,68.0,55.0,62.0,51,56.0,3.0,0.0,543.0,543.0,0.0,0.0,0.14,29.37,30.02,4.8,2,7.3,25
1,75.0,49.0,62.0,49,55.0,3.0,0.0,544.0,544.0,0.0,0.0,0.01,29.26,29.97,4.9,24,6.5,2
2,74.0,52.0,63.0,49,55.0,2.0,0.0,544.0,544.0,0.0,0.0,0.01,29.31,29.97,4.5,25,5.8,24
1,73.0,53.0,63.0,46,53.0,2.0,0.0,545.0,545.0,0.0,0.0,0.0,29.47,30.17,2.3,4,7.1,0
2,73.0,53.0,63.0,46,54.0,2.0,0.0,545.0,545.0,0.0,0.0,0.0,29.52,30.16,3.1,7,6.6,0
1,80.0,50.0,65.0,46,55.0,0.0,0.0,546.0,546.0,0.0,0.0,0.0,29.5,30.23,9.5,17,9.8,0
2,82.0,52.0,67.0,45,55.0,0.0,2.0,546.0,546.0,0.0,0.0,0.0,29.57,30.23,8.4,17,8.8,0
1,83.0,59.0,71.0,49,59.0,0.0,6.0,547.0,547.0,0.0,0.0,0.14,29.36,30.1,14.4,19,14.6,73
2,84.0,61.0,73.0,48,59.0,0.0,8.0,547.0,547.0,0.0,0.0,0.14,29.44,30.1,12.9,19,13.2,73
1,69.0,59.0,64.0,59,61.0,1.0,0.0,548.0,548.0,0.0,0.0,0.29,29.28,30.0,6.1,22,8.1,37
2,68.0,59.0,64.0,59,61.0,1.0,0.0,548.0,548.0,0.0,0.0,0.17,29.35,30.0,7.9,21,8.9,25
1,78.0,57.0,68.0,59,63.0,0.0,3.0,549.0,549.0,0.0,0.0,0.09,29.18,29.92,10.8,19,11.1,44
2,80.0,59.0,70.0,59,63.0,0.0,5.0,549.0,549.0,0.0,0.0,0.11,29.25,29.92,10.0,19,10.3,25
1,74.0,55.0,65.0,48,56.0,0.0,0.0,550.0,550.0,0.0,0.0,0.0,29.28,29.98,5.9,26,7.1,0
2,74.0,56.0,65.0,47,56.0,0.0,0.0,550.0,550.0,0.0,0.0,0.01,29.34,29.97,4.8,25,7.1,0
1,82.0,51.0,67.0,56,61.0,0.0,2.0,552.0,552.0,0.0,0.0,0.0,29.34,30.04,3.9,17,4.6,19
2,83.0,56.0,70.0,56,62.0,0.0,5.0,552.0,552.0,0.0,0.0,0.0,29.39,30.03,4.6,17,5.9,0
1,84.0,62.0,73.0,65,68.0,0.0,8.0,553.0,553.0,0.0,0.0,0.0,29.36,30.08,7.0,17,7.0,19
2,85.0,68.0,77.0,65,69.0,0.0,12.0,553.0,553.0,0.0,0.0,0.06,29.42,30.06,6.8,18,7.0,25
1,87.0,69.0,78.0,67,70.0,0.0,13.0,554.0,554.0,0.0,0.0,0.0,29.33,30.04,6.9,20,7.4,0
2,88.0,71.0,80.0,66,71.0,0.0,15.0,554.0,554.0,0.0,0.0,0.0,29.39,30.03,6.4,21,6.7,0
1,87.0,67.0,77.0,66,70.0,0.0,12.0,555.0,555.0,0.0,0.0,0.0,29.31,30.03,5.2,19,5.9,0
2,88.0,70.0,79.0,65,70.0,0.0,14.0,555.0,555.0,0.0,0.0,0.0,29.38,30.01,5.3,19,5.9,0
1,87.0,60.0,74.0,61,66.0,0.0,9.0,556.0,556.0,0.0,0.0,0.0,29.23,29.93,7.7,24,10.1,0
2,88.0,62.0,75.0,60,66.0,0.0,10.0,556.0,556.0,0.0,0.0,0.0,29.28,29.92,7.3,24,9.9,0
1,76.0,49.0,63.0,44,53.0,2.0,0.0,557.0,557.0,0.0,0.0,0.0,29.21,29.94,11.5,28,12.8,0
2,77.0,50.0,64.0,44,53.0,1.0,0.0,557.0,557.0,0.0,0.0,0.0,29.27,29.93,12.1,28,13.3,0
1,54.0,47.0,51.0,38,44.0,14.0,0.0,558.0,558.0,0.0,0.0,0.01,29.21,29.93,15.1,31,15.5,34
2,53.0,47.0,50.0,37,44.0,15.0,0.0,558.0,558.0,0.0,0.0,0.01,29.26,29.93,14.4,31,14.6,0
1,54.0,46.0,50.0,39,45.0,15.0,0.0,559.0,559.0,0.0,0.0,0.0,29.28,30.01,11.9,36,12.9,0
2,56.0,48.0,52.0,39,45.0,13.0,0.0,559.0,559.0,0.0,0.0,0.0,29.34,30.0,14.6,36,15.5,0
1,56.0,41.0,49.0,35,43.0,16.0,0.0,600.0,600.0,0.0,0.0,0.0,29.28,30.02,3.4,35,4.6,0
2,57.0,45.0,51.0,35,43.0,14.0,0.0,600.0,600.0,0.0,0.0,0.0,29.34,30.02,2.8,36,5.4,0
1,59.0,40.0,50.0,41,47.0,15.0,0.0,602.0,602.0,0.0,0.0,0.0,29.31,30.04,2.7,20,3.5,0
2,59.0,44.0,52.0,40,47.0,13.0,0.0,602.0,602.0,0.0,0.0,0.0,29.38,30.04,3.6,21,4.7,0
1,61.0,53.0,57.0,49,53.0,8.0,0.0,603.0,603.0,0.0,0.0,0.15,29.34,30.06,5.6,11,6.6,23
2,63.0,55.0,59.0,47,52.0,6.0,0.0,603.0,603.0,0.0,0.0,0.01,29.4,30.06,5.7,12,6.0,23
1,74.0,51.0,63.0,52,57.0,2.0,0.0,604.0,604.0,0.0,0.0,0.07,29.21,29.95,4.1,14,5.6,25
2,77.0,55.0,66.0,50,57.0,0.0,1.0,604.0,604.0,0.0,0.0,0.04,29.26,29.94,6.6,16,6.9,23
1,67.0,52.0,60.0,54,57.0,5.0,0.0,605.0,605.0,0.0,0.0,0.24,29.16,29.88,6.4,21,7.5,35
2,68.0,56.0,62.0,55,58.0,3.0,0.0,605.0,605.0,0.0,0.0,0.19,29.23,29.88,6.5,21,7.3,25
1,72.0,47.0,60.0,53,57.0,5.0,0.0,606.0,606.0,0.0,0.0,0.04,29.07,29.83,9.3,14,9.8,45
2,74.0,50.0,62.0,53,57.0,3.0,0.0,606.0,606.0,0.0,0.0,0.11,29.13,29.83,8.6,14,9.1,45
1,78.0,59.0,69.0,56,61.0,0.0,4.0,607.0,607.0,0.0,0.0,0.3,28.59,29.34,17.2,19,18.9,25
2,79.0,60.0,70.0,57,62.0,0.0,5.0,607.0,607.0,0.0,0.0,0.34,28.67,29.34,15.5,19,17.2,84
1,60.0,52.0,56.0,48,52.0,9.0,0.0,608.0,608.0,0.0,0.0,0.01,28.75,29.44,16.2,24,16.7,25
2,61.0,53.0,57.0,48,52.0,8.0,0.0,608.0,608.0,0.0,0.0,0.01,28.82,29.45,17.7,24,18.0,34
1,73.0,47.0,60.0,43,52.0,5.0,0.0,610.0,610.0,0.0,0.0,0.0,29.02,29.71,10.9,21,12.0,0
2,74.0,47.0,61.0,43,52.0,4.0,0.0,610.0,610.0,0.0,0.0,0.0,29.1,29.72,11.1,21,11.7,0
1,80.0,60.0,70.0,47,57.0,0.0,5.0,611.0,611.0,0.0,0.0,0.0,29.08,29.78,18.0,20,18.2,0
2,79.0,61.0,70.0,46,56.0,0.0,5.0,611.0,611.0,0.0,0.0,0.0,29.15,29.78,16.7,20,16.8,0
1,67.0,46.0,57.0,47,50.0,8.0,0.0,612.0,612.0,0.0,0.0,0.16,29.26,29.97,5.2,36,9.2,35
2,66.0,47.0,57.0,47,51.0,8.0,0.0,612.0,612.0,0.0,0.0,0.15,29.32,29.96,5.8,1,10.3,35
1,58.0,43.0,51.0,36,44.0,14.0,0.0,613.0,613.0,0.0,0.0,0.0,29.2,29.93,5.2,31,8.2,0
2,53.0,46.0,50.0,39,45.0,15.0,0.0,613.0,613.0,0.0,0.0,0.03,29.26,29.93,4.0,31,7.9,23
1,55.0,43.0,49.0,35,42.0,16.0,0.0,614.0,614.0,0.0,0.0,0.0,29.46,30.16,13.3,2,14.5,0
2,53.0,45.0,49.0,35,43.0,16.0,0.0,614.0,614.0,0.0,0.0,0.0,29.51,30.16,16.0,2,17.3,0
1,55.0,45.0,50.0,39,46.0,15.0,0.0,616.0,616.0,0.0,0.0,0.01,29.47,30.2,13.9,6,14.1,23
2,57.0,45.0,51.0,40,46.0,14.0,0.0,616.0,616.0,0.0,0.0,0.01,29.52,30.2,14.5,6,14.7,23
1,65.0,53.0,59.0,48,52.0,6.0,0.0,617.0,617.0,0.0,0.0,0.33,29.31,30.07,6.2,5,6.9,25
2,66.0,53.0,60.0,49,52.0,5.0,0.0,617.0,617.0,0.0,0.0,0.41,29.38,30.06,4.2,6,7.2,25
1,55.0,37.0,46.0,38,45.0,19.0,0.0,618.0,618.0,0.0,0.0,0.01,29.56,30.25,9.4,32,9.9,25
2,57.0,39.0,48.0,41,46.0,17.0,0.0,618.0,618.0,0.0,0.0,0.08,29.62,30.25,7.9,31,9.1,27
1,56.0,34.0,45.0,30,39.0,20.0,0.0,619.0,619.0,0.0,0.0,0.0,29.79,30.52,3.4,23,4.2,0
2,56.0,34.0,45.0,30,39.0,20.0,0.0,619.0,619.0,0.0,0.0,0.0,29.86,30.53,3.5,23,4.1,0
1,61.0,39.0,50.0,32,42.0,15.0,0.0,620.0,620.0,0.0,0.0,0.0,29.63,30.4,10.2,22,10.4,0
2,60.0,39.0,50.0,32,42.0,15.0,0.0,620.0,620.0,0.0,0.0,0.0,29.7,30.41,9.1,22,9.3,0
1,66.0,41.0,54.0,38,46.0,11.0,0.0,622.0,622.0,0.0,0.0,0.0,29.43,30.2,12.2,20,12.5,0
2,66.0,42.0,54.0,37,46.0,11.0,0.0,622.0,622.0,0.0,0.0,0.0,29.51,30.22,10.8,20,10.9,0
1,62.0,41.0,52.0,37,46.0,13.0,0.0,623.0,623.0,0.0,0.0,0.0,29.3,30.02,12.2,25,14.3,0
2,63.0,43.0,53.0,38,46.0,12.0,0.0,623.0,623.0,0.0,0.0,0.0,29.36,30.03,12.2,25,15.0,0
1,74.0,48.0,61.0,51,56.0,4.0,0.0,448.0,448.0,0.0,0.0,0.0,28.95,29.67,10.6,16,11.5,0
2,73.0,48.0,61.0,51,57.0,4.0,0.0,448.0,448.0,0.0,0.0,0.01,29.01,29.67,9.8,17,10.4,0
1,74.0,51.0,63.0,55,58.0,2.0,0.0,447.0,447.0,0.0,0.0,1.28,28.79,29.53,13.8,20,15.1,84
2,74.0,55.0,65.0,56,60.0,0.0,0.0,447.0,447.0,0.0,0.0,0.74,28.85,29.52,11.9,19,13.0,84
1,56.0,43.0,50.0,41,46.0,15.0,0.0,446.0,446.0,0.0,0.0,0.01,29.01,29.69,10.4,25,12.7,23
2,56.0,44.0,50.0,42,46.0,15.0,0.0,446.0,446.0,0.0,0.0,0.01,29.08,29.69,11.2,25,12.7,25
1,65.0,38.0,52.0,34,45.0,13.0,0.0,444.0,444.0,0.0,0.0,0.0,29.31,30.02,5.6,24,6.3,0
2,66.0,39.0,53.0,33,45.0,12.0,0.0,444.0,444.0,0.0,0.0,0.0,29.38,30.02,5.1,23,5.6,0
1,75.0,50.0,63.0,38,50.0,2.0,0.0,443.0,443.0,0.0,0.0,0.0,29.27,29.99,4.4,26,7.0,0
2,74.0,50.0,62.0,38,50.0,3.0,0.0,443.0,443.0,0.0,0.0,0.0,29.34,29.99,3.7,23,6.2,0
1,81.0,46.0,64.0,44,55.0,1.0,0.0,442.0,442.0,0.0,0.0,0.0,29.16,29.88,6.3,22,7.1,0
2,82.0,52.0,67.0,43,55.0,0.0,2.0,442.0,442.0,0.0,0.0,0.0,29.23,29.88,6.9,22,8.8,0
1,70.0,49.0,60.0,52,56.0,5.0,0.0,441.0,441.0,0.0,0.0,0.76,28.97,29.69,3.5,23,12.3,25
2,71.0,50.0,61.0,53,56.0,4.0,0.0,441.0,441.0,0.0,0.0,0.71,29.03,29.69,1.9,22,11.1,25
1,59.0,45.0,52.0,35,44.0,13.0,0.0,439.0,439.0,0.0,0.0,0.0,29.08,29.82,12.2,5,12.6,0
2,59.0,47.0,53.0,36,45.0,12.0,0.0,439.0,439.0,0.0,0.0,0.0,29.14,29.81,14.3,5,15.0,0
1,58.0,41.0,50.0,34,43.0,15.0,0.0,438.0,438.0,0.0,0.0,0.0,29.15,29.85,6.3,3,6.9,0
2,58.0,42.0,50.0,35,44.0,15.0,0.0,438.0,438.0,0.0,0.0,0.0,29.2,29.85,6.5,3,7.0,0
1,61.0,38.0,50.0,37,45.0,15.0,0.0,437.0,437.0,0.0,0.0,0.0,29.08,29.85,5.9,7,6.3,0
2,61.0,41.0,51.0,39,46.0,14.0,0.0,437.0,437.0,0.0,0.0,0.0,29.15,29.84,6.0,8,6.6,0
1,58.0,46.0,52.0,43,47.0,13.0,0.0,436.0,436.0,0.0,0.0,0.95,28.85,29.55,14.5,2,17.7,25
2,60.0,47.0,54.0,44,48.0,11.0,0.0,436.0,436.0,0.0,0.0,1.46,28.89,29.53,14.3,2,17.8,25
1,56.0,40.0,48.0,38,43.0,17.0,0.0,435.0,435.0,0.0,0.0,0.0,29.26,29.96,5.1,7,7.8,0
2,53.0,41.0,47.0,39,43.0,18.0,0.0,435.0,435.0,0.0,0.0,0.0,29.32,29.96,4.9,6,7.6,0
1,73.0,40.0,57.0,45,51.0,8.0,0.0,434.0,434.0,0.0,0.0,0.08,29.2,29.93,15.5,18,15.9,83
2,73.0,45.0,59.0,45,52.0,6.0,0.0,434.0,434.0,0.0,0.0,0.32,29.28,29.95,13.7,18,14.4,83
1,64.0,45.0,55.0,48,52.0,10.0,0.0,433.0,433.0,0.0,0.0,0.02,29.19,29.89,2.0,25,9.6,8
2,61.0,46.0,54.0,49,52.0,11.0,0.0,433.0,433.0,0.0,0.0,0.02,29.25,29.89,2.5,21,8.9,25
1,57.0,43.0,50.0,37,45.0,15.0,0.0,432.0,432.0,0.0,0.0,0.0,29.33,30.05,6.8,5,7.9,0
2,57.0,43.0,50.0,37,45.0,15.0,0.0,432.0,432.0,0.0,0.0,0.0,29.38,30.05,7.5,5,8.1,0
1,73.0,40.0,57.0,41,50.0,8.0,0.0,431.0,431.0,0.0,0.0,0.0,29.1,29.86,8.9,25,9.4,0
2,72.0,41.0,57.0,41,50.0,8.0,0.0,431.0,431.0,0.0,0.0,0.0,29.16,29.86,8.3,25,8.8,0
1,73.0,52.0,63.0,41,52.0,2.0,0.0,430.0,430.0,0.0,0.0,0.12,28.87,29.61,12.9,30,14.7,23
2,73.0,50.0,62.0,41,52.0,3.0,0.0,430.0,430.0,0.0,0.0,0.26,28.94,29.61,11.2,29,14.1,84
1,55.0,44.0,50.0,39,45.0,15.0,0.0,429.0,429.0,0.0,0.0,0.0,28.93,29.64,3.5,34,8.2,0
2,55.0,45.0,50.0,40,46.0,15.0,0.0,429.0,429.0,0.0,0.0,0.0,28.98,29.63,1.6,35,7.9,0
1,60.0,40.0,50.0,33,43.0,15.0,0.0,428.0,428.0,0.0,0.0,0.01,28.96,29.69,3.9,7,5.7,23
2,59.0,42.0,51.0,34,44.0,14.0,0.0,428.0,428.0,0.0,0.0,0.01,29.02,29.69,4.4,7,6.2,23
